Country,CustomerID,InvoiceDate,InvoiceNo,Number_article,Price,Recency
United Kingdom,15491.0,2011-06-13 11:49:00,556531.0,39.0,765.0299999999999,179.0
United Kingdom,15625.0,2011-06-13 12:05:00,556533.0,10.0,249.94,179.0
United Kingdom,15036.0,2011-06-13 12:19:00,556534.0,3.0,53.150000000000006,179.0
United Kingdom,17795.0,2011-06-13 12:36:00,556536.0,29.0,187.14000000000004,179.0
United Kingdom,17725.0,2011-06-13 12:38:00,556537.0,20.0,310.48,179.0
United Kingdom,15845.0,2011-06-13 12:42:00,556538.0,21.0,426.18,179.0
United Kingdom,13589.0,2011-06-13 12:44:00,556539.0,9.0,147.0,179.0
United Kingdom,13552.0,2011-06-13 12:51:00,556540.0,4.0,146.20000000000002,178.0
United Kingdom,13552.0,2011-06-13 12:52:00,556541.0,10.0,271.6,178.0
United Kingdom,14719.0,2011-06-13 12:52:00,556542.0,37.0,264.65999999999997,178.0
United Kingdom,13018.0,2011-06-13 13:13:00,556571.0,12.0,178.94,178.0
United Kingdom,15311.0,2011-06-13 13:25:00,556572.0,4.0,149.2,178.0
United Kingdom,14667.0,2011-06-13 13:32:00,556573.0,25.0,480.98,178.0
United Kingdom,16209.0,2011-06-13 13:41:00,556574.0,3.0,1336.2,178.0
United Kingdom,17027.0,2011-06-13 13:44:00,556575.0,41.0,212.0,178.0
United Kingdom,14606.0,2011-06-13 13:55:00,556576.0,31.0,134.48000000000002,178.0
United Kingdom,17579.0,2011-06-13 14:12:00,556577.0,11.0,164.41,178.0
Germany,12472.0,2011-06-13 14:13:00,556578.0,68.0,1266.6599999999999,178.0
United Kingdom,15069.0,2011-06-13 14:16:00,556579.0,70.0,1109.5300000000002,178.0
United Kingdom,17719.0,2011-06-13 14:20:00,556580.0,16.0,311.4,178.0
United Kingdom,17349.0,2011-06-13 14:29:00,556596.0,9.0,110.75,178.0
United Kingdom,14841.0,2011-06-13 14:55:00,556629.0,25.0,593.7199999999999,178.0
United Kingdom,13999.0,2011-06-13 14:59:00,556630.0,15.0,315.05000000000007,178.0
United Kingdom,13080.0,2011-06-13 14:59:00,556631.0,6.0,58.08,178.0
United Kingdom,16987.0,2011-06-13 15:09:00,556632.0,10.0,114.15,178.0
United Kingdom,13663.0,2011-06-13 15:44:00,556641.0,13.0,189.46999999999997,178.0
United Kingdom,17236.0,2011-06-13 15:47:00,556642.0,20.0,133.91,178.0
United Kingdom,15838.0,2011-06-13 16:25:00,556667.0,4.0,254.12,178.0
United Kingdom,15838.0,2011-06-13 16:29:00,556670.0,7.0,786.3599999999999,178.0
United Kingdom,17841.0,2011-06-13 16:33:00,556671.0,80.0,259.08,178.0
United Kingdom,13742.0,2011-06-13 17:08:00,556672.0,23.0,293.0,178.0
United Kingdom,13971.0,2011-06-14 08:03:00,556680.0,14.0,306.46,178.0
United Kingdom,12826.0,2011-06-14 09:41:00,556681.0,7.0,121.52,178.0
United Kingdom,15358.0,2011-06-14 09:42:00,556682.0,16.0,201.84,178.0
United Kingdom,15358.0,2011-06-14 09:43:00,556683.0,12.0,212.04,178.0
United Kingdom,12901.0,2011-06-14 09:57:00,556684.0,1.0,83.4,178.0
United Kingdom,14503.0,2011-06-14 10:00:00,556685.0,40.0,597.07,178.0
United Kingdom,14680.0,2011-06-14 10:49:00,556714.0,6.0,976.25,178.0
United Kingdom,16013.0,2011-06-14 11:02:00,556718.0,2.0,2145.0,178.0
United Kingdom,17428.0,2011-06-14 11:21:00,556719.0,9.0,188.44,178.0
United Kingdom,17428.0,2011-06-14 11:22:00,556720.0,4.0,372.6,178.0
United Kingdom,15218.0,2011-06-14 11:23:00,556721.0,23.0,690.3399999999999,178.0
United Kingdom,17428.0,2011-06-14 11:23:00,556722.0,10.0,236.28000000000003,178.0
United Kingdom,18102.0,2011-06-14 11:25:00,556723.0,7.0,3060.4,178.0
United Kingdom,16745.0,2011-06-14 11:26:00,556724.0,14.0,246.49000000000004,178.0
United Kingdom,18102.0,2011-06-14 11:28:00,556725.0,1.0,2496.0,178.0
United Kingdom,17675.0,2011-06-14 11:33:00,556727.0,24.0,555.8,178.0
United Kingdom,15719.0,2011-06-14 11:36:00,556728.0,75.0,342.15,178.0
United Kingdom,18283.0,2011-06-14 11:41:00,556731.0,24.0,103.72,178.0
United Kingdom,15039.0,2011-06-14 11:47:00,556732.0,52.0,474.87,178.0
United Kingdom,16919.0,2011-06-14 11:53:00,556733.0,51.0,325.36000000000007,178.0
United Kingdom,13476.0,2011-06-14 12:00:00,556734.0,29.0,510.87,178.0
United Kingdom,17346.0,2011-06-14 12:06:00,556740.0,35.0,147.42000000000002,178.0
United Kingdom,17644.0,2011-06-14 12:08:00,556746.0,3.0,32.55,178.0
United Kingdom,15251.0,2011-06-14 12:09:00,556751.0,13.0,1393.4799999999998,178.0
United Kingdom,18073.0,2011-06-14 12:17:00,556767.0,13.0,454.68,178.0
United Kingdom,17243.0,2011-06-14 12:21:00,556768.0,20.0,433.0,178.0
United Kingdom,14730.0,2011-06-14 12:24:00,556776.0,55.0,211.46999999999997,178.0
United Kingdom,14426.0,2011-06-14 12:31:00,556777.0,44.0,714.35,178.0
United Kingdom,16712.0,2011-06-14 12:41:00,556778.0,37.0,393.78000000000003,178.0
United Kingdom,16774.0,2011-06-14 12:45:00,556779.0,13.0,143.4,178.0
United Kingdom,14524.0,2011-06-14 12:46:00,556780.0,26.0,275.14000000000004,178.0
United Kingdom,13384.0,2011-06-14 12:47:00,556781.0,54.0,1172.6,178.0
United Kingdom,14871.0,2011-06-14 13:04:00,556782.0,17.0,106.15000000000002,177.0
United Kingdom,13408.0,2011-06-14 13:15:00,556783.0,9.0,451.26000000000005,177.0
United Kingdom,14461.0,2011-06-14 13:15:00,556784.0,102.0,969.9899999999999,177.0
United Kingdom,13408.0,2011-06-14 13:17:00,556785.0,1.0,102.0,177.0
United Kingdom,13408.0,2011-06-14 13:18:00,556786.0,3.0,109.20000000000002,177.0
United Kingdom,15129.0,2011-06-14 13:40:00,556788.0,11.0,414.09999999999997,177.0
United Kingdom,15129.0,2011-06-14 13:40:00,556789.0,1.0,14.850000000000001,177.0
United Kingdom,15656.0,2011-06-14 13:48:00,556790.0,16.0,256.77,177.0
United Kingdom,16928.0,2011-06-14 13:51:00,556791.0,19.0,176.6,177.0
United Kingdom,17043.0,2011-06-14 13:52:00,556792.0,15.0,150.37,177.0
United Kingdom,13720.0,2011-06-14 14:06:00,556794.0,4.0,120.45,177.0
United Kingdom,15912.0,2011-06-14 14:29:00,556795.0,6.0,123.13,177.0
United Kingdom,17101.0,2011-06-14 14:49:00,556797.0,17.0,230.57999999999998,177.0
United Kingdom,15125.0,2011-06-14 15:14:00,556804.0,10.0,554.62,177.0
United Kingdom,15125.0,2011-06-14 15:15:00,556805.0,2.0,213.8,177.0
United Kingdom,15125.0,2011-06-14 15:16:00,556806.0,1.0,122.04,177.0
United Kingdom,17749.0,2011-06-14 15:45:00,556808.0,13.0,305.51,177.0
United Kingdom,17179.0,2011-06-14 16:48:00,556809.0,21.0,223.48,177.0
United Kingdom,14997.0,2011-06-14 16:52:00,556811.0,9.0,155.28,177.0
United Kingdom,14852.0,2011-06-15 08:34:00,556814.0,9.0,153.24,177.0
United Kingdom,14852.0,2011-06-15 08:36:00,556815.0,25.0,564.61,177.0
France,12437.0,2011-06-15 09:01:00,556816.0,13.0,501.64,177.0
United Kingdom,14609.0,2011-06-15 09:33:00,556817.0,1.0,151.2,177.0
France,12682.0,2011-06-15 10:21:00,556819.0,12.0,420.94000000000005,177.0
France,12682.0,2011-06-15 10:22:00,556820.0,17.0,364.15000000000003,177.0
United Kingdom,17155.0,2011-06-15 10:22:00,556822.0,9.0,143.3,177.0
United Kingdom,15134.0,2011-06-15 10:29:00,556827.0,10.0,171.63,177.0
United Kingdom,17284.0,2011-06-15 10:39:00,556828.0,32.0,184.19,177.0
Portugal,12809.0,2011-06-15 10:51:00,556829.0,25.0,489.31,177.0
United Kingdom,15874.0,2011-06-15 11:01:00,556830.0,3.0,44.95,177.0
United Kingdom,13631.0,2011-06-15 11:27:00,556831.0,1.0,160.0,177.0
United Kingdom,13631.0,2011-06-15 11:29:00,556842.0,1.0,40.0,177.0
United Kingdom,17511.0,2011-06-15 11:30:00,556845.0,55.0,4415.4400000000005,177.0
United Kingdom,16241.0,2011-06-15 11:56:00,556876.0,79.0,173.82000000000002,177.0
United Kingdom,15574.0,2011-06-15 12:01:00,556878.0,9.0,112.1,177.0
United Kingdom,16461.0,2011-06-15 12:07:00,556879.0,33.0,151.41999999999996,177.0
United Kingdom,17389.0,2011-06-15 12:15:00,556881.0,7.0,263.06,177.0
United Kingdom,14395.0,2011-06-15 12:21:00,556882.0,35.0,340.28,177.0
United Kingdom,13343.0,2011-06-15 12:24:00,556883.0,19.0,353.43,177.0
United Kingdom,18073.0,2011-06-15 12:32:00,556885.0,1.0,17.700000000000003,177.0
France,12624.0,2011-06-15 12:34:00,556886.0,19.0,299.94,177.0
United Kingdom,14606.0,2011-06-15 12:36:00,556887.0,16.0,119.29,177.0
United Kingdom,16644.0,2011-06-15 12:39:00,556889.0,8.0,111.37,177.0
United Kingdom,17581.0,2011-06-15 12:48:00,556890.0,29.0,1063.3500000000001,177.0
United Kingdom,17581.0,2011-06-15 12:48:00,556891.0,9.0,139.64000000000001,177.0
United Kingdom,17581.0,2011-06-15 12:50:00,556892.0,7.0,120.94,177.0
United Kingdom,14527.0,2011-06-15 12:55:00,556903.0,15.0,144.26,176.0
United Kingdom,16904.0,2011-06-15 13:05:00,556905.0,99.0,336.1099999999999,176.0
United Kingdom,12843.0,2011-06-15 13:07:00,556906.0,18.0,306.1,176.0
United Kingdom,18165.0,2011-06-15 13:23:00,556908.0,10.0,302.46000000000004,176.0
United Kingdom,17536.0,2011-06-15 13:23:00,556909.0,3.0,76.5,176.0
United Kingdom,12748.0,2011-06-15 13:25:00,556910.0,99.0,873.87,176.0
United Kingdom,15005.0,2011-06-15 13:26:00,556912.0,51.0,289.85999999999996,176.0
United Kingdom,16523.0,2011-06-15 13:26:00,556913.0,12.0,392.00000000000006,176.0
United Kingdom,12877.0,2011-06-15 13:34:00,556914.0,25.0,276.79,176.0
United Kingdom,15036.0,2011-06-15 13:35:00,556915.0,56.0,192.54000000000002,176.0
United Kingdom,16898.0,2011-06-15 13:35:00,556916.0,71.0,203.39000000000001,176.0
Australia,12415.0,2011-06-15 13:37:00,556918.0,1.0,650.88,176.0
United Kingdom,16038.0,2011-06-15 13:50:00,556921.0,4.0,76.38,176.0
United Kingdom,12748.0,2011-06-15 13:56:00,556922.0,5.0,14.25,176.0
United Kingdom,16324.0,2011-06-15 14:26:00,556926.0,51.0,166.56,176.0
EIRE,14156.0,2011-06-15 14:47:00,556927.0,27.0,3876.86,176.0
EIRE,14156.0,2011-06-15 14:48:00,556928.0,4.0,606.7199999999999,176.0
United Kingdom,15611.0,2011-06-15 15:12:00,556929.0,2.0,53.91,176.0
United Kingdom,15864.0,2011-06-15 15:35:00,556931.0,1.0,171.84,176.0
United Kingdom,17651.0,2011-06-15 15:57:00,556935.0,24.0,360.9,176.0
United Kingdom,17716.0,2011-06-15 16:05:00,556937.0,48.0,1175.3200000000002,176.0
United Kingdom,14222.0,2011-06-15 16:42:00,556942.0,41.0,683.1700000000001,176.0
EIRE,14911.0,2011-06-16 08:16:00,556953.0,33.0,1012.8600000000001,176.0
United Kingdom,15585.0,2011-06-16 08:38:00,556954.0,31.0,455.29999999999995,176.0
United Kingdom,13694.0,2011-06-16 09:04:00,556956.0,6.0,1084.24,176.0
United Kingdom,17490.0,2011-06-16 09:15:00,556958.0,18.0,305.2,176.0
United Kingdom,16739.0,2011-06-16 09:17:00,556959.0,13.0,323.00000000000006,176.0
United Kingdom,14844.0,2011-06-16 09:28:00,556960.0,26.0,668.8,176.0
United Kingdom,16276.0,2011-06-16 09:34:00,556961.0,6.0,810.6000000000001,176.0
United Kingdom,16145.0,2011-06-16 09:46:00,556964.0,18.0,331.44,176.0
United Kingdom,15129.0,2011-06-16 09:49:00,556965.0,6.0,252.0,176.0
United Kingdom,17193.0,2011-06-16 10:04:00,556967.0,4.0,299.04,176.0
United Kingdom,12980.0,2011-06-16 10:09:00,556968.0,3.0,1077.1200000000001,176.0
United Kingdom,16257.0,2011-06-16 10:11:00,556969.0,2.0,46.95,176.0
United Kingdom,13082.0,2011-06-16 10:18:00,556970.0,11.0,245.75000000000003,176.0
United Kingdom,13082.0,2011-06-16 10:19:00,556971.0,2.0,39.599999999999994,176.0
United Kingdom,17193.0,2011-06-16 10:23:00,556972.0,4.0,149.52,176.0
United Kingdom,17446.0,2011-06-16 10:42:00,556977.0,4.0,52.800000000000004,176.0
United Kingdom,16672.0,2011-06-16 10:48:00,556998.0,6.0,305.40000000000003,176.0
United Kingdom,16672.0,2011-06-16 10:49:00,557002.0,1.0,180.0,176.0
United Kingdom,13700.0,2011-06-16 11:24:00,557005.0,12.0,302.14,176.0
United Kingdom,14282.0,2011-06-16 11:29:00,557006.0,12.0,214.2,176.0
Spain,12484.0,2011-06-16 11:30:00,557007.0,61.0,1137.9899999999998,176.0
United Kingdom,16729.0,2011-06-16 11:38:00,557008.0,14.0,112.88000000000001,176.0
United Kingdom,14321.0,2011-06-16 11:38:00,557009.0,29.0,300.10999999999996,176.0
United Kingdom,14289.0,2011-06-16 11:48:00,557010.0,4.0,129.3,176.0
United Kingdom,16279.0,2011-06-16 11:50:00,557011.0,16.0,359.08,176.0
United Kingdom,18241.0,2011-06-16 11:51:00,557012.0,3.0,62.4,176.0
United Kingdom,15044.0,2011-06-16 12:05:00,557013.0,27.0,542.74,176.0
United Kingdom,12971.0,2011-06-16 12:10:00,557014.0,4.0,87.44,176.0
United Kingdom,14735.0,2011-06-16 12:11:00,557015.0,8.0,331.0,176.0
United Kingdom,16942.0,2011-06-16 12:29:00,557016.0,24.0,169.66,176.0
United Kingdom,13199.0,2011-06-16 12:29:00,557017.0,3.0,181.56,176.0
United Kingdom,14285.0,2011-06-16 12:36:00,557018.0,1.0,5.9,176.0
United Kingdom,15907.0,2011-06-16 12:45:00,557019.0,65.0,278.34000000000003,176.0
United Kingdom,13246.0,2011-06-16 12:51:00,557020.0,15.0,212.47,175.0
United Kingdom,17642.0,2011-06-16 12:55:00,557021.0,26.0,395.3,175.0
United Kingdom,16225.0,2011-06-16 13:04:00,557023.0,9.0,183.95000000000002,175.0
United Kingdom,16571.0,2011-06-16 13:14:00,557026.0,30.0,460.10999999999996,175.0
Poland,12816.0,2011-06-16 13:24:00,557027.0,15.0,318.65,175.0
United Kingdom,16011.0,2011-06-16 13:46:00,557032.0,10.0,141.3,175.0
United Kingdom,13826.0,2011-06-16 13:48:00,557033.0,10.0,189.5,175.0
United Kingdom,13627.0,2011-06-16 13:50:00,557034.0,23.0,421.08000000000004,175.0
United Kingdom,14037.0,2011-06-16 13:57:00,557038.0,2.0,35.400000000000006,175.0
United Kingdom,16814.0,2011-06-16 13:57:00,557039.0,12.0,297.15,175.0
United Kingdom,14243.0,2011-06-16 14:22:00,557040.0,15.0,263.09000000000003,175.0
United Kingdom,13575.0,2011-06-16 14:24:00,557041.0,5.0,88.54999999999998,175.0
United Kingdom,13004.0,2011-06-16 14:26:00,557042.0,1.0,15.8,175.0
Germany,12621.0,2011-06-16 14:45:00,557055.0,11.0,633.55,175.0
Germany,12621.0,2011-06-16 14:46:00,557056.0,1.0,49.800000000000004,175.0
United Kingdom,16843.0,2011-06-16 14:46:00,557057.0,68.0,1830.7200000000003,175.0
United Kingdom,16843.0,2011-06-16 14:47:00,557058.0,2.0,69.30000000000001,175.0
United Kingdom,17368.0,2011-06-16 15:01:00,557063.0,22.0,190.95000000000005,175.0
United Kingdom,13263.0,2011-06-16 15:07:00,557064.0,69.0,324.29,175.0
United Kingdom,17157.0,2011-06-16 15:08:00,557065.0,8.0,161.46,175.0
United Kingdom,17463.0,2011-06-16 15:10:00,557066.0,18.0,301.88000000000005,175.0
United Kingdom,13098.0,2011-06-16 15:12:00,557067.0,34.0,1221.5500000000002,175.0
United Kingdom,13263.0,2011-06-16 15:17:00,557068.0,3.0,13.440000000000001,175.0
France,12562.0,2011-06-16 15:22:00,557069.0,28.0,510.27,175.0
United Kingdom,14755.0,2011-06-16 15:28:00,557070.0,20.0,376.77000000000004,175.0
United Kingdom,13576.0,2011-06-16 15:36:00,557089.0,4.0,343.44000000000005,175.0
United Kingdom,12908.0,2011-06-16 15:39:00,557092.0,1.0,432.0,175.0
United Kingdom,16027.0,2011-06-16 15:47:00,557100.0,3.0,108.7,175.0
United Kingdom,16852.0,2011-06-16 15:49:00,557103.0,7.0,113.06000000000002,175.0
United Kingdom,15694.0,2011-06-16 16:06:00,557109.0,2.0,304.08000000000004,175.0
United Kingdom,17865.0,2011-06-16 16:26:00,557110.0,1.0,102.0,175.0
United Kingdom,16266.0,2011-06-16 16:39:00,557113.0,4.0,117.0,175.0
United Kingdom,13951.0,2011-06-16 16:43:00,557114.0,7.0,158.4,175.0
United Kingdom,14107.0,2011-06-16 16:47:00,557115.0,18.0,361.76000000000005,175.0
United Kingdom,15219.0,2011-06-16 16:57:00,557116.0,9.0,305.75,175.0
United Kingdom,14849.0,2011-06-16 17:04:00,557117.0,30.0,620.5800000000003,175.0
United Kingdom,14849.0,2011-06-16 17:05:00,557118.0,24.0,364.15999999999997,175.0
United Kingdom,17416.0,2011-06-16 17:08:00,557119.0,21.0,937.74,175.0
United Kingdom,15669.0,2011-06-16 17:12:00,557120.0,14.0,235.94,175.0
United Kingdom,14062.0,2011-06-16 17:35:00,557121.0,5.0,360.03999999999996,175.0
United Kingdom,16558.0,2011-06-16 17:37:00,557122.0,19.0,305.18,175.0
United Kingdom,15555.0,2011-06-16 17:56:00,557123.0,37.0,164.22,175.0
United Kingdom,16359.0,2011-06-16 18:19:00,557124.0,8.0,230.57000000000002,175.0
United Kingdom,17450.0,2011-06-16 18:40:00,557125.0,11.0,5405.48,175.0
United Kingdom,18168.0,2011-06-16 19:21:00,557126.0,10.0,115.15,175.0
United Kingdom,15014.0,2011-06-16 19:40:00,557127.0,3.0,117.72999999999999,175.0
United Kingdom,14765.0,2011-06-16 19:49:00,557128.0,7.0,80.5,175.0
United Kingdom,17841.0,2011-06-16 19:59:00,557129.0,80.0,463.6,175.0
United Kingdom,14005.0,2011-06-17 08:09:00,557130.0,8.0,144.3,175.0
United Kingdom,13456.0,2011-06-17 08:52:00,557131.0,7.0,217.4,175.0
United Kingdom,13107.0,2011-06-17 08:57:00,557132.0,15.0,368.38,175.0
United Kingdom,17306.0,2011-06-17 09:11:00,557133.0,1.0,305.28000000000003,175.0
United Kingdom,17306.0,2011-06-17 09:12:00,557134.0,4.0,511.79999999999995,175.0
United Kingdom,17306.0,2011-06-17 09:12:00,557135.0,4.0,461.9,175.0
EIRE,14911.0,2011-06-17 09:23:00,557136.0,33.0,626.13,175.0
United Kingdom,16779.0,2011-06-17 09:54:00,557141.0,12.0,387.65999999999997,175.0
United Kingdom,13090.0,2011-06-17 10:12:00,557143.0,19.0,832.02,175.0
United Kingdom,13113.0,2011-06-17 10:17:00,557144.0,12.0,600.08,175.0
United Kingdom,17139.0,2011-06-17 10:43:00,557145.0,28.0,802.13,175.0
United Kingdom,17139.0,2011-06-17 10:44:00,557146.0,7.0,86.84,175.0
Belgium,12408.0,2011-06-17 10:51:00,557147.0,29.0,654.1800000000001,175.0
United Kingdom,17961.0,2011-06-17 11:01:00,557149.0,7.0,13.049999999999999,175.0
United Kingdom,15555.0,2011-06-17 11:02:00,557150.0,13.0,174.26999999999998,175.0
United Kingdom,15296.0,2011-06-17 11:06:00,557152.0,2.0,13.899999999999999,175.0
United Kingdom,13735.0,2011-06-17 11:07:00,557153.0,43.0,474.54,175.0
United Kingdom,16172.0,2011-06-17 11:38:00,557208.0,22.0,351.96999999999997,175.0
United Kingdom,18118.0,2011-06-17 11:49:00,557210.0,33.0,265.05,175.0
United Kingdom,15513.0,2011-06-17 11:49:00,557211.0,21.0,1025.34,175.0
United Kingdom,12901.0,2011-06-17 12:06:00,557212.0,1.0,610.5600000000001,175.0
United Kingdom,15021.0,2011-06-17 12:16:00,557213.0,51.0,218.14,175.0
United Kingdom,17677.0,2011-06-17 12:20:00,557214.0,21.0,964.7700000000001,175.0
United Kingdom,17677.0,2011-06-17 12:22:00,557215.0,5.0,68.22,175.0
United Kingdom,17677.0,2011-06-17 12:23:00,557216.0,3.0,42.42,175.0
United Kingdom,17426.0,2011-06-17 12:30:00,557217.0,98.0,1987.1899999999998,175.0
United Kingdom,17426.0,2011-06-17 12:31:00,557218.0,5.0,98.16,175.0
United Kingdom,14776.0,2011-06-17 12:39:00,557219.0,17.0,323.28000000000003,175.0
United Kingdom,14776.0,2011-06-17 12:40:00,557220.0,3.0,58.08,175.0
United Kingdom,16869.0,2011-06-17 13:01:00,557221.0,36.0,233.52999999999997,174.0
Channel Islands,14936.0,2011-06-17 13:14:00,557222.0,81.0,2060.0299999999997,174.0
United Kingdom,13647.0,2011-06-17 13:17:00,557223.0,10.0,379.22,174.0
United Kingdom,15311.0,2011-06-17 13:37:00,557225.0,10.0,411.48,174.0
United Kingdom,15805.0,2011-06-17 13:39:00,557226.0,16.0,252.63,174.0
United Kingdom,15805.0,2011-06-17 13:40:00,557227.0,1.0,23.0,174.0
United Kingdom,15805.0,2011-06-17 13:42:00,557228.0,1.0,17.700000000000003,174.0
United Kingdom,15181.0,2011-06-17 13:57:00,557230.0,8.0,135.0,174.0
Belgium,12463.0,2011-06-17 14:28:00,557232.0,23.0,337.84000000000003,174.0
United Kingdom,15356.0,2011-06-17 14:44:00,557233.0,64.0,405.76000000000005,174.0
United Kingdom,17204.0,2011-06-17 14:45:00,557235.0,11.0,245.5,174.0
United Kingdom,17204.0,2011-06-17 14:46:00,557237.0,3.0,68.9,174.0
France,12731.0,2011-06-17 15:09:00,557247.0,22.0,1359.58,174.0
United Kingdom,14491.0,2011-06-17 15:22:00,557248.0,13.0,213.73000000000005,174.0
United Kingdom,12748.0,2011-06-17 15:59:00,557250.0,18.0,68.44,174.0
United Kingdom,14085.0,2011-06-17 16:07:00,557251.0,15.0,147.95,174.0
United Kingdom,17961.0,2011-06-17 16:23:00,557252.0,1.0,11.9,174.0
United Kingdom,17616.0,2011-06-19 10:11:00,557255.0,1.0,163.2,173.0
United Kingdom,17282.0,2011-06-19 10:20:00,557256.0,5.0,274.56,173.0
United Kingdom,14051.0,2011-06-19 10:34:00,557257.0,9.0,535.86,173.0
United Kingdom,12951.0,2011-06-19 10:35:00,557258.0,7.0,126.9,173.0
United Kingdom,15909.0,2011-06-19 10:38:00,557259.0,7.0,191.93999999999997,173.0
United Kingdom,17932.0,2011-06-19 10:39:00,557260.0,22.0,345.5,173.0
United Kingdom,13005.0,2011-06-19 10:53:00,557261.0,8.0,192.04999999999998,173.0
United Kingdom,16923.0,2011-06-19 10:55:00,557262.0,23.0,174.53000000000003,173.0
Netherlands,14646.0,2011-06-19 11:08:00,557263.0,52.0,5683.0599999999995,173.0
United Kingdom,13618.0,2011-06-19 11:09:00,557264.0,13.0,177.34,173.0
United Kingdom,13097.0,2011-06-19 11:10:00,557265.0,13.0,341.81,173.0
United Kingdom,14878.0,2011-06-19 11:14:00,557266.0,7.0,120.24999999999999,173.0
United Kingdom,16805.0,2011-06-19 11:23:00,557267.0,43.0,245.82,173.0
United Kingdom,13097.0,2011-06-19 11:26:00,557268.0,58.0,655.79,173.0
United Kingdom,14162.0,2011-06-19 11:36:00,557270.0,12.0,111.68,173.0
United Kingdom,17769.0,2011-06-19 11:41:00,557271.0,48.0,624.12,173.0
United Kingdom,17368.0,2011-06-19 11:42:00,557272.0,2.0,535.0,173.0
United Kingdom,16050.0,2011-06-19 11:44:00,557273.0,10.0,137.89999999999998,173.0
United Kingdom,14004.0,2011-06-19 11:44:00,557274.0,28.0,580.3399999999999,173.0
United Kingdom,15544.0,2011-06-19 11:45:00,557275.0,29.0,318.02000000000004,173.0
United Kingdom,16931.0,2011-06-19 12:05:00,557276.0,35.0,184.23000000000002,173.0
United Kingdom,16484.0,2011-06-19 12:06:00,557277.0,7.0,118.6,173.0
United Kingdom,13089.0,2011-06-19 12:08:00,557278.0,51.0,1152.52,173.0
United Kingdom,18077.0,2011-06-19 12:10:00,557279.0,19.0,233.89,173.0
United Kingdom,16701.0,2011-06-19 12:19:00,557280.0,15.0,373.5,173.0
United Kingdom,13632.0,2011-06-19 12:23:00,557281.0,25.0,201.57,173.0
United Kingdom,16813.0,2011-06-19 12:26:00,557283.0,44.0,146.60999999999999,173.0
United Kingdom,17377.0,2011-06-19 12:29:00,557284.0,12.0,133.07,173.0
United Kingdom,15046.0,2011-06-19 12:31:00,557285.0,8.0,602.8,173.0
United Kingdom,17879.0,2011-06-19 12:36:00,557286.0,6.0,178.51999999999998,173.0
United Kingdom,18109.0,2011-06-19 12:47:00,557287.0,14.0,340.58,173.0
United Kingdom,16880.0,2011-06-19 12:58:00,557289.0,26.0,144.23000000000002,172.0
United Kingdom,16880.0,2011-06-19 13:01:00,557290.0,2.0,6.95,172.0
United Kingdom,18230.0,2011-06-19 13:01:00,557291.0,10.0,388.98,172.0
